用法 O O
に O O
つい O O
て O O
は O O
「 O O
八朔 O O
( O O
曖昧 O O
さ O O
回避 O O
) O O
」 O O
を O O
ご覧 O O
ください O O
。 O O

新暦 O O
で O O
は O O
8 B-DATE B-DATE
月 I-DATE I-DATE
25 I-DATE I-DATE
日 I-DATE I-DATE
頃 I-DATE I-DATE
から O O
9 B-DATE B-DATE
月 I-DATE I-DATE
23 I-DATE I-DATE
日 I-DATE I-DATE
頃 I-DATE O
まで O O
を O O
移動 O O
する O O
（ O O
秋分 B-DATE O
が O O
旧暦 B-DATE B-DATE
8 I-DATE I-DATE
月 I-DATE I-DATE
中 O O
な O O
の O O
で O O
、 O O
早けれ O O
ば O O
その O O
29 B-DATE B-DATE
日 I-DATE I-DATE
前 I-DATE I-DATE
、 O O
遅けれ O O
ば O O
秋分 O O
当日 O O
と O O
なる O O
） O O
。 O O

この O O
「 O O
たのみ O O
」 O O
を O O
「 O O
頼み O O
」 O O
に O O
かけ O O
、 O O
武家 O O
や O O
公家 O O
の O O
間 O O
で O O
も O O
、 O O
日頃 O O
お世話 O O
に O O
なっ O O
て O O
いる O O
（ O O
頼み O O
合っ O O
て O O
いる O O
） O O
人 O O
に O O
、 O O
その O O
恩 O O
を O O
感謝 O O
する O O
意味 O O
で O O
贈り物 O O
を O O
する O O
よう O O
に O O
なっ O O
た O O
1 O O
。 O O

祭り O O
に O O
合わせ O O
て O O
放水 O O
する O O
国 O O
の O O
重要文化財 O O
、 O O
通 B-ORG O
潤 I-ORG O
橋 I-ORG O
（ I-ORG O
つう I-ORG O
じゅん I-ORG O
きょう I-ORG O
） O O
の O O
姿 O O
は O O
見事 O O
で O O
、 O O
夜 O O
に O O
は O O
通 B-PERSON O
潤 I-PERSON O
橋 O O
の O O
近く O O
で O O
花火 O O
も O O
打ち上げ O O
られ O O
、 O O
日頃 O O
は O O
閑散 O O
と O O
し O O
た O O
山 O O
の O O
町 O O
が O O
遅く O O
まで O O
大勢 O O
の O O
観光客 O O
で O O
賑わう O O
。 O O

この O O
ご O O
神体 O O
で O O
つつか O O
れ O O
た O O
女性 O O
は O O
子宝 O O
に O O
恵まれる O O
と O O
いう O O
いわれ O O
が O O
ある O O
。 O O

また O O
、 O O
この O O
米ソ B-LOC B-LOC
両 O O
陣営 O O
の O O
対立 O O
構造 O O
を O O
「 O O
大国 O O
の O O
覇権 O O
主義 O O
」 O O
と O O
否定 O O
し O O
た O O
国々 O O
は O O
、 O O
インド B-LOC B-LOC
など O O
を O O
中心 O O
に O O
非同盟 O O
主義 O O
を O O
主張 O O
し O O
、 O O
第 O O
三 O O
世界 O O
の O O
連帯 O O
を O O
図る O O
動き O O
も O O
あっ O O
た O O
（ O O
と O O
いっ O O
て O O
も O O
有名 O O
無実 O O
で O O
ある O O
国 O O
も O O
多かっ O O
た O O
） O O
。 O O

なお O O
、 O O
経済 O O
発展 O O
が O O
進ん O O
だ O O
開発途上国 O O
が O O
「 O O
第 B-PRODUCT B-PRODUCT
三 I-PRODUCT I-PRODUCT
世界 I-PRODUCT I-PRODUCT
」 O O
と O O
呼ば O O
れ O O
、 O O
経済 O O
発展 O O
が O O
遅れ O O
て O O
いる O O
開発途上国 O O
は O O
「 O O
第 B-PRODUCT B-PRODUCT
四 I-PRODUCT I-PRODUCT
世界 I-PRODUCT I-PRODUCT
」 O O
と O O
呼ば O O
れる O O
こと O O
も O O
ある O O
。 O O

この O O
冷戦 O O
時代 O O
の O O
世界 O O
は O O
、 O O
秩序 O O
が O O
長き O O
に O O
亘っ O O
て O O
固定 O O
さ O O
れ O O
て O O
おり O O
、 O O
変化 O O
が O O
少ない O O
「 O O
質 O O
より O O
量 O O
」 O O
が O O
重視 O O
さ O O
れる O O
大量生産 O O
社会 O O
核 O O
すなわち O O
原子力 O O
が O O
もの O O
を O O
いう O O
テクノロジー O O
の O O
3 O O
点 O O
に O O
特徴 O O
付け O O
られる O O
。 O O

しかし O O
、 O O
2008 B-DATE B-DATE
年 I-DATE I-DATE
以後 O O
の O O
世界 O O
は O O
、 O O
冷戦 O O
体制 O O
や O O
米国 B-LOC B-LOC
一 O O
極 O O
体制 O O
に O O
よっ O O
て O O
抑え O O
られ O O
て O O
き O O
た O O
民族 O O
紛争 O O
や O O
地域 O O
紛争 O O
が O O
続発 O O
し O O
、 O O
かつ O O
冷戦 O O
体制 O O
や O O
米国 B-LOC B-LOC
一 O O
極 O O
体制 O O
に O O
基づく O O
価値観 O O
が O O
破綻 O O
を O O
見せ O O
、 O O
変化 O O
が O O
多く O O
なっ O O
て O O
流動性 O O
を O O
増し O O
て O O
いる O O
。 O O

主に O O
欧州 B-LOC B-LOC
の O O
分割 O O
を O O
扱っ O O
た O O
、 O O
1945 B-DATE B-DATE
年 I-DATE I-DATE
2 I-DATE I-DATE
月 I-DATE I-DATE
の O O
アメリカ B-LOC B-LOC
・ O O
フランクリン B-PERSON B-PERSON
・ I-PERSON I-PERSON
ルーズベルト I-PERSON I-PERSON
、 O O
ソ連 B-PERSON B-LOC
・ O O
ヨシフ B-PERSON B-PERSON
・ I-PERSON I-PERSON
スターリン I-PERSON I-PERSON
、 O O
イギリス B-LOC B-LOC
・ O O
ウィンストン B-PERSON B-PERSON
・ I-PERSON I-PERSON
チャーチル I-PERSON I-PERSON
に O O
よる O O
ヤルタ B-PERSON B-LOC
会談 O O
が O O
、 O O
第 O O
二 O O
次 O O
世界 O O
大戦 O O
後 O O
の O O
世界 O O
の O O
行方 O O
を O O
決定 O O
し O O
た O O
。 O O

ポーランド B-LOC B-LOC
問題 O O
編集 O O
ヤルタ B-PERSON B-LOC
会談 O O
の O O
焦点 O O
の O O
一 O O
つ O O
が O O
ポーランド B-LOC B-LOC
問題 O O
で O O
あっ O O
た O O
。 O O

これ O O
に O O
対抗 O O
する O O
ため O O
、 O O
西側 O O
連合国 O O
は O O
物資 O O
の O O
空輸 O O
を O O
行っ O O
て O O
、 O O
ベルリン B-LOC B-LOC
封鎖 O O
を O O
なし崩し O O
に O O
し O O
た O O
。 O O

朝鮮 B-LOC B-LOC
戦争 O O
に O O
は O O
「 O O
義勇軍 O O
」 O O
の O O
名目 O O
で O O
中華人民共和国 B-LOC B-LOC
の O O
中国 B-ORG B-ORG
人民 I-ORG I-ORG
解放 I-ORG I-ORG
軍 I-ORG I-ORG
も O O
参戦 O O
し O O
戦闘 O O
状態 O O
は O O
1953 B-DATE B-DATE
年 I-DATE I-DATE
まで O O
続い O O
た O O
。 O O

この O O
演説 O O
の O O
反響 O O
は O O
大きく O O
、 O O
ソ連 B-LOC B-LOC
の O O
衛星 O O
諸国 O O
に O O
大きな O O
衝撃 O O
を O O
もたらし O O
、 O O
東欧 B-LOC B-LOC
各地 O O
で O O
反ソ O O
暴動 O O
が O O
起き O O
た O O
。 O O

1960 B-DATE B-DATE
年 I-DATE I-DATE
代 I-DATE I-DATE
に O O
は O O
キューバ B-LOC B-LOC
危機 O O
や O O
部分的 O O
核実験 O O
禁止 O O
条約 O O
で O O
しばしば O O
対立 O O
、 O O
ダマンスキー B-ORG O
島 I-ORG O
事件 I-ORG O
など O O
の O O
国境 O O
紛争 O O
を O O
起こす O O
に O O
至っ O O
た O O
。 O O

これ O O
は O O
、 O O
二 O O
つ O O
の O O
大国 O O
の O O
熱い O O
戦争 O O
を O O
肩代わり O O
する O O
、 O O
代理 O O
戦争 O O
と O O
呼ば O O
れ O O
た O O
。 O O

しかし O O
、 O O
その O O
後 O O
冷戦 O O
終結 O O
まで O O
の O O
永き O O
に O O
おい O O
て O O
、 O O
これ O O
ら O O
の O O
中南米 B-LOC B-LOC
諸国 O O
で O O
は O O
軍事 O O
政権 O O
に O O
よる O O
内戦 O O
や O O
汚職 O O
、 O O
軍事 O O
勢力 O O
同士 O O
に O O
よる O O
クーデター O O
が O O
横行 O O
し O O
、 O O
民衆 O O
は O O
貧困 O O
に O O
あえぐ O O
こと O O
に O O
なる O O
。 O O

当時 O O
、 O O
東ドイツ B-LOC B-LOC
に O O
おけ O O
る O O
過酷 O O
な O O
社会主義 O O
化 O O
政策 O O
に O O
よっ O O
て O O
、 O O
熟練 O O
労働者 O O
や O O
知識人 O O
層 O O
に O O
おけ O O
る O O
反発 O O
が O O
高まり O O
、 O O
その O O
多く O O
が O O
西 O O
ベルリン B-LOC B-LOC
を O O
経由 O O
し O O
て O O
、 O O
西ドイツ B-LOC B-LOC
へ O O
と O O
逃亡 O O
し O O
た O O
。 O O

一般 O O
市民 O O
の O O
日常生活 O O
や O O
仕事 O O
に O O
役立つ O O
多種 O O
多様 O O
な O O
商品 O O
や O O
サービス O O
が O O
開発 O O
・ O O
供給 O O
さ O O
れ O O
、 O O
世界 O O
の O O
経済 O O
、 O O
財政 O O
、 O O
貿易 O O
、 O O
投資 O O
、 O O
通貨 O O
発行 O O
は O O
著しく O O
拡大 O O
し O O
た O O
の O O
で O O
、 O O
金本位 O O
制 O O
と O O
外国為替 O O
の O O
固定 O O
相場 O O
制 O O
の O O
維持 O O
が O O
不可能 O O
に O O
なり O O
、 O O
管理 O O
通貨 O O
制度 O O
と O O
変動 O O
相場 O O
制 O O
に O O
移行 O O
し O O
た O O
。 O O

新 O O
冷戦 O O
（ O O
1979 B-DATE B-DATE
年 I-DATE I-DATE
1985 I-DATE I-DATE
年 I-DATE I-DATE
） O O
編集 O O
ファイル O O
CharlieWilsonwithAfghanmanjpg O O
チャールズ B-PERSON B-PERSON
・ I-PERSON I-PERSON
ウィルソン I-PERSON I-PERSON
と O O
ムジャーヒディーン O B-DATE
1978 B-DATE I-DATE
年 I-DATE I-DATE
に O O
成立 O O
し O O
た O O
共産 O O
主義 O O
政権 O O
を O O
支える O O
ため O O
に O O
、 O O
1979 B-DATE B-DATE
年 I-DATE I-DATE
に O O
ソ連 B-LOC B-LOC
が O O
アフガニスタン B-LOC B-LOC
に O O
侵攻 O O
し O O
た O O
。 O O

戦争 O O
を O O
短期 O O
で O O
終結 O O
さ O O
せる O O
ソ連 B-LOC B-LOC
の O O
目論見 O O
は O O
外れ O O
、 O O
侵攻 O O
の O O
長期化 O O
に O O
よっ O O
て O O
ソ連 B-LOC B-LOC
財政 O O
は O O
逼迫 O O
し O O
、 O O
アメリカ B-LOC B-LOC
は O O
間接 O O
的 O O
に O O
ソ連 B-LOC B-LOC
を O O
弱体化 O O
する O O
こと O O
に O O
成功 O O
し O O
た O O
。 O O

この O O
際 O O
、 O O
アメリカ B-LOC B-LOC
は O O
大使館 O O
員 O O
救出 O O
の O O
ため O O
に O O
軍 O O
を O O
介入 O O
さ O O
せ O O
た O O
が O O
失敗 O O
、 O O
アメリカ軍 O O
の O O
無力 O O
さ O O
を O O
露呈 O O
し O O
た O O
（ O O
イーグル B-PRODUCT O
クロー I-PRODUCT O
作戦 I-PRODUCT O
） O O
。 O O

この O O
イラン B-LOC B-LOC
革命 O O
に O O
よっ O O
て O O
中東 O O
は O O
動揺 O O
し O O
、 O O
1980 B-DATE B-DATE
年 I-DATE I-DATE
に O O
イラン B-LOC B-LOC
・ O O
イラク B-LOC B-LOC
戦争 O O
と O O
なっ O O
て O O
火 O O
を O O
噴い O O
た O O
。 O O

カンボジア B-LOC B-LOC
内戦 O O
も O O
1988 B-DATE B-DATE
年 I-DATE I-DATE
から O O
和平 O O
会議 O O
が O O
開催 O O
さ O O
れ O O
た O O
。 O O

クーデター O O
は O O
、 O O
ロシア B-LOC B-LOC
の O O
エリツィン B-PERSON B-PERSON
の O O
活躍 O O
や O O
クーデター O O
勢力 O O
の O O
準備 O O
不足 O O
から O O
失敗 O O
に O O
終わっ O O
た O O
。 O O

湾岸 O O
危機 O O
の O O
際 O O
に O O
1991 B-DATE B-DATE
年 I-DATE I-DATE
1 I-DATE I-DATE
月 I-DATE I-DATE
中旬 I-DATE I-DATE
から O O
イラク B-LOC B-LOC
の O O
要請 O O
を O O
受け O O
て O O
い O O
た O O
ソ連 B-LOC B-LOC
の O O
和平 O O
案 O O
が O O
当時 O O
の O O
欧州共同体 O O
外相 O O
会議 O O
で O O
賛成 O O
さ O O
れ O O
、 O O
翌日 B-DATE O
に O O
イラク B-LOC B-LOC
と O O
無条件 O O
全面 O O
撤退 O O
で O O
合意 O O
し O O
た O O
が O O
、 O O
ブッシュ B-PERSON B-PERSON
大統領 O O
は O O
これ O O
を O O
退け O O
た O O
（ O O
数 B-DATE O
日 I-DATE O
後 O O
、 O O
シュワルツコフ O B-PERSON
が O O
ソ連 B-LOC B-LOC
案 O O
を O O
修正 O O
し O O
て O O
停戦 O O
が O O
決まっ O O
た O O
） O O
。 O O

イラク B-LOC B-LOC
を O O
下し O O
た O O
アメリカ B-LOC B-LOC
は O O
世界 O O
の O O
盟主 O O
と O O
し O O
て O O
自信 O O
を O O
深め O O
、 O O
その後 O O
は O O
パレスチナ B-LOC B-LOC
問題 O O
を O O
中心 O O
に O O
中東 B-LOC B-LOC
へ O O
の O O
関心 O O
と O O
介入 O O
を O O
深め O O
て O O
いく O O
。 O O

この O O
内戦 O O
は O O
ロシア B-ORG B-ORG
軍 I-ORG I-ORG
に O O
よる O O
圧倒的 O O
な O O
火力 O O
で O O
制圧 O O
さ O O
れ O O
て O O
いる O O
が O O
、 O O
追い込ま O O
れ O O
た O O
独立派 O O
は O O
テロ O O
行為 O O
に O O
走り O O
、 O O
収拾 O O
が O O
つか O O
なく O O
なっ O O
て O O
いる O O
（ O O
第 O O
二 O O
次 O O
チェチェン B-ORG B-LOC
紛争 I-ORG O
） O O
。 O O

フランシス B-PERSON B-PERSON
・ I-PERSON I-PERSON
フクヤマ I-PERSON I-PERSON
の O O
論 O O
に O O
従え O O
ば O O
、 O O
一 O O
党 O O
独裁 O O
国家 O O
で O O
ある O O
中華人民共和国 B-LOC B-LOC
は O O
、 O O
政府 O O
（ O O
中国 B-LOC B-LOC
共産党 O O
政権 O O
） O O
が O O
死ぬ O O
時 O O
が O O
必ず O O
訪れる O O
と O O
いう O O
論 O O
に O O
なる O O
。 O O

ロシア B-LOC B-LOC
は O O
、 O O
ソ連 B-LOC B-LOC
が O O
崩壊 O O
する O O
と O O
共和制 O O
国家 O O
と O O
し O O
て O O
甦生 O O
し O O
、 O O
ボリス B-PERSON B-PERSON
・ I-PERSON I-PERSON
エリツィン I-PERSON I-PERSON
政権 O O
下 O O
で O O
経済 O O
の O O
再建 O O
と O O
資本 O O
主義 O O
化 O O
が O O
推進 O O
さ O O
れ O O
た O O
。 O O

しかし O O
、 O O
文化大革命 O O
後 O O
に O O
同国 O O
が O O
改革 O O
開放 O O
路線 O O
に O O
舵 O O
を O O
切っ O O
た O O
こと O O
から O O
中国 B-LOC B-LOC
から O O
も O O
決別 O O
。 O O

東ドイツ B-LOC B-LOC
の O O
旗 O O
東ドイツ B-LOC B-LOC
→ O O
ドイツ B-LOC B-LOC
の O O
旗 O O
ドイツ B-LOC B-LOC
資本 O O
主義 O O
陣営 O O
→ O O
イスラム O B-LOC
主義 O O
陣営 O O
編集 O O
イラン B-LOC B-LOC
帝国 I-LOC I-LOC
の O O
旗 O O
→ O O
イラン B-LOC B-LOC
の O O
旗 O O
イラン B-LOC B-LOC
9 O O
欧州 B-LOC B-LOC
の O O
対立 O O
構造 O O
編集 O O
政治的 O O
対立 O O
西側 O O
欧州 B-LOC B-LOC
会議 O O
、 O O
北欧理事会 B-LOC O
東側 O O
イデオロギー O O
に O O
よる O O
同盟 O O
軍事的 O O
対立 O O
西側 O O
北 O O
大西洋 O O
条約 O O
機構 O O
( O O
NATO O O
) O O
、 O O
西欧 O O
同盟 O O
( O O
WEU O O
) O O
、 O O
バルカン B-ORG O
軍事 I-ORG O
同盟 I-ORG O
東側 I-ORG O
ワルシャワ I-ORG B-ORG
条約 I-ORG I-ORG
機構 I-ORG I-ORG
( O O
WTO O O
) O O
経済的 O O
対立 O O
西側 O O
対 O O
共産圏 O O
輸出 O O
統制 O O
委員会 O O
( O O
COCOM O O
) O O
、 O O
欧州共同体 O O
( O O
EC O O
) O O
、 O O
欧州 B-ORG B-LOC
自由 I-ORG O
貿易 I-ORG O
協定 I-ORG O
( O O
EFTA O O
) O O
、 O O
欧州 B-LOC B-ORG
通貨 O I-ORG
協定 O I-ORG
( O O
EME O O
) O O
、 O O
経済協力開発機構 O O
( O O
OECD B-ORG O
) O O
東側 O O
経済相互援助会議 O O
( O O
COMECON B-ORG B-ORG
) O O
冷戦 O O
史 O O
研究 O O
編集 O O
冷戦 O O
は O O
、 O O
それ O O
が O O
グローバル O O
な O O
戦後 O O
国際 O O
政治 O O
に O O
大きな O O
影響 O O
を O O
与え O O
た O O
こと O O
から O O
起源 O O
、 O O
展開 O O
、 O O
終焉 O O
に O O
対し O O
て O O
様々 O O
な O O
解釈 O O
が O O
示さ O O
れ O O
、 O O
論争 O O
を O O
呼ん O O
で O O
き O O
た O O
。 O O

伝統 O O
学派 O O
は O O
ソ連 B-LOC B-LOC
が O O
ヤルタ B-LOC B-LOC
会談 O O
で O O
合意 O O
さ O O
れ O O
た O O
ポーランド B-ORG B-LOC
自由 I-ORG O
選挙 I-ORG O
を O O
実施 O O
し O O
なかっ O O
た O O
こと O O
、 O O
東欧 B-LOC B-LOC
各国 O O
に O O
対し O O
て O O
共産党 O O
政権 O O
を O O
樹立 O O
する O O
動き O O
を O O
示し O O
た O O
こと O O
など O O
の O O
一連 O O
の O O
行動 O O
が O O
西側 O O
に O O
警戒 O O
